Kmstand;FzgMarke;Modell;Kraftstoff_diesel;Getriebe;Angebotsart;Preis;Leistung;Baujahr;Anzahl verkaufte Autos;
192000;Audi;A6;Diesel;Manual;Used;12.500,00 €;204;2012;;
145000;Volvo;S60;Diesel;Automatic;Used;12.500,00 €;163;2013;;
204000;BMW;318;Diesel;Manual;Used;12.500,00 €;143;2013;;
72500;Volkswagen;Golf Variant;Gasoline;Automatic;Used;12.500,00 €;110;2016;;
136645;Volkswagen;Touran;Gasoline;Automatic;Used;12.500,00 €;150;2016;;
80650;Skoda;Yeti;Gasoline;Manual;Used;12.500,00 €;122;2014;;
107000;Ford;Kuga;Gasoline;Manual;Used;12.500,00 €;150;2014;;
36000;Mercedes-Benz;Sprinter;CNG;Automatic;Used;12.500,00 €;156;2014;;
72000;Volkswagen;Golf Sportsvan;Diesel;Manual;Used;12.500,00 €;110;2014;;
61500;Mazda;CX-5;Gasoline;Manual;Used;12.500,00 €;165;2015;;
600;Citroen;C1;Gasoline;Manual;Demonstration;12.500,00 €;72;2021;;
100;Renault;Twingo;Gasoline;Manual;Demonstration;12.500,00 €;65;2021;;
10;Suzuki;Ignis;Gasoline;Manual;Used;12.500,00 €;90;2021;;
2;Citroen;C1;Gasoline;Manual;Demonstration;12.500,00 €;72;2021;;
47500;Peugeot;208;Gasoline;Automatic;Used;12.500,00 €;110;2016;;
112600;Opel;Insignia;Diesel;Manual;Used;12.500,00 €;170;2016;;
217800;Mercedes-Benz;Vito;Diesel;Manual;Used;12.500,00 €;136;2012;;
218000;Mercedes-Benz;Vito;Diesel;Manual;Used;12.500,00 €;136;2012;;
176000;Volkswagen;Passat Variant;Diesel;Manual;Used;12.500,00 €;140;2012;;
94000;Suzuki;Jimny;Gasoline;Automatic;Used;12.500,00 €;86;2014;;
89900;Audi;A3;Gasoline;Manual;Used;12.500,00 €;179;2014;;
66500;Nissan;Qashqai;Gasoline;Manual;Used;12.500,00 €;116;2014;;
52500;Kia;ProCeed / pro_cee'd;Gasoline;Manual;Used;12.500,00 €;204;2014;;
120000;Skoda;Octavia;Diesel;Automatic;Used;12.500,00 €;184;2014;;
63000;Volkswagen;Golf Variant;Diesel;Manual;Used;12.500,00 €;110;2015;;
133596;Skoda;Octavia;Diesel;Manual;Used;12.500,00 €;110;2015;;
11000;Toyota;Yaris;Gasoline;Manual;Used;12.500,00 €;72;2020;;
11600;Dacia;Sandero;Gasoline;Manual;Used;12.500,00 €;90;2020;;
1300;Renault;Twingo;Gasoline;Manual;Used;12.500,00 €;73;2020;;
1250;Renault;Twingo;Gasoline;Manual;Used;12.500,00 €;73;2020;;
122;Volkswagen;Polo;Gasoline;Manual;Used;12.500,00 €;80;2020;;
68700;Volkswagen;Golf Sportsvan;Diesel;Manual;Used;12.500,00 €;110;2015;;
71000;Audi;A4;Gasoline;Manual;Used;12.500,00 €;160;2011;;
155000;Audi;A4;Gasoline;Manual;Used;12.500,00 €;160;2011;;
180000;Mercedes-Benz;C 180;Gasoline;Automatic;Used;12.500,00 €;156;2011;;
132000;Ford;Kuga;Diesel;Automatic;Used;12.500,00 €;163;2013;;
88000;Volkswagen;Polo;Gasoline;Automatic;Used;12.500,00 €;140;2013;;
65200;Volkswagen;Polo;Gasoline;Manual;Used;12.500,00 €;90;2016;;
24600;MINI;One;Gasoline;Manual;Used;12.500,00 €;75;2016;;
30460;Ford;B-Max;Gasoline;Manual;Used;12.500,00 €;125;2016;;
26500;BMW;118;Gasoline;Manual;Used;12.500,00 €;170;2014;;
212000;Mercedes-Benz;C 220;Diesel;Manual;Used;12.500,00 €;170;2015;;
48800;Opel;Mokka;Gasoline;Manual;Used;12.500,00 €;140;2013;;
345002;Peugeot;Boxer;Diesel;Manual;Used;12.500,00 €;120;2012;;
67900;Volkswagen;Golf;Diesel;Manual;Used;12.500,00 €;110;2016;;
135000;Audi;Q3;Diesel;Manual;Used;12.500,00 €;140;2013;;
6742;smart;forTwo;Electric;Automatic;Used;12.500,00 €;82;2019;;
116000;Volvo;V40;Diesel;Automatic;Used;12.500,00 €;114;2015;;
16800;Opel;Adam;Gasoline;Manual;Used;12.500,00 €;101;2017;;
220000;Audi;S5;Gasoline;Automatic;Used;12.500,00 €;354;2011;;
75000;Volkswagen;Golf Cabriolet;Gasoline;Manual;Used;12.500,00 €;122;2012;;
111868;Mercedes-Benz;Vito;Diesel;Manual;Used;12.500,00 €;95;2012;;
92000;Honda;CR-V;Diesel;Manual;Used;12.500,00 €;150;2012;;
86000;Mercedes-Benz;B 180;Gasoline;Manual;Used;12.500,00 €;122;2013;;
190000;Mercedes-Benz;B 200;Diesel;Automatic;Used;12.500,00 €;136;2013;;
79111;Kia;Ceed SW / cee'd SW;Diesel;Manual;Used;12.500,00 €;128;2014;;
137000;Volkswagen;Tiguan;Gasoline;Manual;Used;12.500,00 €;122;2014;;
100700;Toyota;Auris;Electric/Gasoline;Automatic;Used;12.500,00 €;99;2014;;
87254;Hyundai;i30;Gasoline;Manual;Used;12.500,00 €;186;2015;;
9700;smart;forTwo;Gasoline;Automatic;Used;12.500,00 €;84;2015;;
220000;Volkswagen;T5;Diesel;Automatic;Used;12.500,00 €;140;2015;;
96000;Renault;Clio;Diesel;Manual;Used;12.500,00 €;75;2016;;
69900;BMW;116;Gasoline;Manual;Used;12.500,00 €;109;2016;;
115000;Volkswagen;Caddy;Diesel;Manual;Used;12.500,00 €;102;2017;;
48024;Nissan;Juke;Gasoline;Manual;Used;12.500,00 €;116;2017;;
50000;Ford;B-Max;Gasoline;Automatic;Used;12.500,00 €;105;2017;;
22900;Ford;EcoSport;Gasoline;Manual;Used;12.500,00 €;125;2017;;
50100;Opel;Astra;Gasoline;Manual;Used;12.500,00 €;150;2017;;
106000;Volkswagen;Golf;Gasoline;Manual;Used;12.500,00 €;110;2017;;
30000;Toyota;Auris;Gasoline;Manual;Used;12.500,00 €;116;2017;;
23000;Volkswagen;Polo;Gasoline;Manual;Used;12.500,00 €;90;2017;;
146400;Mazda;3;Diesel;Manual;Used;12.500,00 €;150;2017;;
59880;Dacia;Duster;Gasoline;Manual;Used;12.500,00 €;125;2018;;
183189;Peugeot;Boxer;Diesel;Manual;Used;12.500,00 €;163;2018;;
38237;Renault;Twingo;Gasoline;Semi-automatic;Used;12.500,00 €;109;2019;;
32568;Opel;Astra;Gasoline;Manual;Used;12.521,00 €;105;2017;;
91588;Volkswagen;Golf Sportsvan;Gasoline;Manual;Used;12.530,00 €;125;2014;;
210000;Audi;A5;Diesel;Manual;Used;12.550,00 €;190;2015;;
121500;Skoda;Yeti;Diesel;Manual;Used;12.550,00 €;105;2015;;
80500;Volkswagen;Golf;Gasoline;Manual;Used;12.550,00 €;110;2018;;
60000;Ford;Focus;Gasoline;Manual;Used;12.550,00 €;182;2016;;
6800;Opel;Corsa;Gasoline;Automatic;Used;12.550,00 €;90;2019;;
80380;Volkswagen;Golf;Diesel;Automatic;Used;12.550,00 €;110;2016;;
73774;Audi;A4;Gasoline;Automatic;Used;12.550,00 €;170;2012;;
62488;Audi;A3;Gasoline;Automatic;Used;12.550,00 €;105;2014;;
80370;Volkswagen;Golf;Diesel;Manual;Used;12.550,00 €;110;2016;;
40087;Ford;Fiesta;Gasoline;Automatic;Used;12.550,00 €;101;2017;;
36336;Opel;Astra;Gasoline;Manual;Used;12.550,00 €;150;2017;;
26000;Hyundai;i30;Gasoline;Manual;Used;12.550,00 €;120;2018;;
57893;Ford;Fiesta;Diesel;Manual;Used;12.550,00 €;86;2018;;
106886;Ford;Mondeo;Diesel;Manual;Used;12.550,00 €;120;2018;;
111270;Ford;Mondeo;Diesel;Manual;Used;12.550,00 €;120;2018;;
13047;Ford;Fiesta;Gasoline;Manual;Used;12.550,00 €;86;2019;;
14356;Renault;Clio;Gasoline;Manual;Used;12.550,00 €;90;2019;;
16013;Ford;Fiesta;Gasoline;Manual;Used;12.550,00 €;86;2019;;
21338;Ford;Fiesta;Gasoline;Manual;Used;12.550,00 €;86;2019;;
21388;Volkswagen;Polo;Gasoline;Manual;Used;12.555,00 €;110;2017;;
87800;Renault;Scenic;Gasoline;Manual;Used;12.555,00 €;132;2016;;
5000;Fiat;500;Gasoline;Manual;Demonstration;12.555,00 €;69;2020;;
205445;BMW;325;Diesel;Automatic;Used;12.557,00 €;218;2015;;
36861;Renault;ZOE;Electric;Automatic;Used;12.575,00 €;92;2018;;
85400;Mazda;5;Gasoline;Manual;Used;12.575,00 €;116;2014;;
26000;Renault;Megane;Gasoline;Manual;Used;12.575,00 €;116;2016;;
0;Hyundai;i10;Gasoline;Manual;New;12.579,00 €;67;2021;;
56481;Volkswagen;Golf Sportsvan;Gasoline;Manual;Used;12.579,00 €;86;2015;;
14395;Opel;Corsa;Gasoline;Manual;Used;12.580,00 €;101;2019;;
10;Hyundai;i10;Gasoline;Manual;Pre-registered;12.580,00 €;67;2021;;
11111;Opel;Corsa;Gasoline;Manual;Used;12.580,00 €;75;2019;;
150628;Opel;Insignia;Diesel;Automatic;Used;12.580,00 €;170;2015;;
27317;Skoda;Fabia;Gasoline;Manual;Used;12.580,00 €;90;2015;;
60600;Opel;Astra;Gasoline;Manual;Used;12.580,00 €;125;2016;;
15089;Opel;Corsa;Gasoline;Manual;Used;12.580,00 €;101;2019;;
137200;BMW;X1;Gasoline;Automatic;Used;12.580,00 €;245;2011;;
13310;Ford;Ka/Ka+;Gasoline;Manual;Used;12.580,00 €;86;2019;;
4000;Ford;Fiesta;Diesel;Manual;Used;12.580,00 €;86;2019;;
58747;Opel;Astra;Diesel;Manual;Used;12.580,00 €;110;2019;;
1500;Ford;Fiesta;Gasoline;Manual;Demonstration;12.580,00 €;75;2021;;
2503;Peugeot;108;Gasoline;Manual;Demonstration;12.583,00 €;72;2020;;
10;Toyota;Aygo;Gasoline;Automatic;Pre-registered;12.589,00 €;72;2021;;
5000;Hyundai;i10;Gasoline;Automatic;Used;12.590,00 €;67;2020;;
9;Toyota;Aygo;Gasoline;Manual;Pre-registered;12.590,00 €;72;2021;;
1000;Mitsubishi;Space Star;Gasoline;Manual;Demonstration;12.590,00 €;71;2021;;
51460;Peugeot;208;Diesel;Manual;Used;12.590,00 €;102;2019;;
29767;Ford;Fiesta;Gasoline;Manual;Used;12.590,00 €;71;2019;;
58598;Ford;Focus;Diesel;Manual;Used;12.590,00 €;95;2019;;
11000;smart;forTwo;Gasoline;Automatic;Used;12.590,00 €;71;2017;;
97000;Skoda;Yeti;Gasoline;Manual;Used;12.590,00 €;125;2015;;
129960;Mazda;CX-5;Diesel;Automatic;Used;12.590,00 €;175;2014;;
10956;Opel;Adam;Gasoline;Manual;Used;12.590,00 €;87;2019;;
3;Toyota;Aygo;Gasoline;Manual;Pre-registered;12.590,00 €;72;2021;;
122400;Ford;Kuga;Diesel;Automatic;Used;12.590,00 €;150;2015;;
59900;Opel;Astra;Gasoline;Manual;Used;12.590,00 €;125;2016;;
94887;Ford;Kuga;Gasoline;Manual;Used;12.590,00 €;150;2014;;
72000;Mazda;CX-3;Diesel;Manual;Used;12.590,00 €;105;2015;;
78200;Hyundai;iX35;Gasoline;Manual;Used;12.590,00 €;135;2015;;
90;Volkswagen;up!;Gasoline;Manual;Used;12.590,00 €;60;2019;;
23550;Opel;Adam;Gasoline;Automatic;Used;12.590,00 €;87;2016;;
68000;Opel;Mokka;Diesel;Manual;Used;12.590,00 €;136;2015;;
10;Skoda;Fabia;Gasoline;Manual;Pre-registered;12.590,00 €;60;2020;;
140700;SEAT;Leon;Diesel;Automatic;Used;12.590,00 €;150;2017;;
50;Kia;Picanto;Gasoline;Manual;Used;12.590,00 €;67;2021;;
23220;Renault;ZOE;Electric;Automatic;Used;12.590,00 €;58;2017;;
44000;Ford;Tourneo Courier;Gasoline;Manual;Used;12.590,00 €;101;2018;;
250;Estrima;BirÃ²;Electric;Automatic;Used;12.590,00 €;5;2019;;
15;Ford;Fiesta;Gasoline;Manual;Used;12.590,00 €;75;2020;;
10;Fiat;500;Gasoline;Manual;Pre-registered;12.590,00 €;69;2021;;
13460;Opel;Corsa;Gasoline;Manual;Used;12.597,00 €;90;2019;;
18345;Opel;Adam;Gasoline;Manual;Used;12.597,00 €;87;2019;;
17175;Opel;Adam;Gasoline;Manual;Used;12.597,00 €;87;2019;;
16496;Opel;Adam;Gasoline;Manual;Used;12.597,00 €;87;2019;;
19058;Opel;Adam;Gasoline;Manual;Used;12.597,00 €;87;2019;;
17182;Opel;Adam;Gasoline;Manual;Used;12.597,00 €;87;2019;;
16265;Opel;Adam;Gasoline;Manual;Used;12.597,00 €;87;2019;;
7000;Hyundai;Kona;Electric;Automatic;Used;30.490,00 €;;2019;;
17980;Opel;Adam;Gasoline;Manual;Used;12.597,00 €;87;2019;;
16569;Opel;Adam;Gasoline;Manual;Used;12.597,00 €;87;2019;;
143000;Volkswagen;Golf;Gasoline;Manual;Used;12.599,00 €;105;2014;;
113000;Volvo;V60;Diesel;Manual;Used;12.599,00 €;215;2013;;
55000;Volkswagen;Caddy;Gasoline;Manual;Used;12.599,00 €;105;2014;;
192256;BMW;218;Diesel;Automatic;Used;12.599,00 €;150;2018;;
130000;Volkswagen;Touran;Diesel;Automatic;Used;12.599,00 €;170;2012;;
90000;Ford;Focus;Gasoline;Manual;Used;12.599,00 €;150;2016;;
24000;smart;forFour;Gasoline;Automatic;Used;12.599,00 €;90;2019;;
17300;Ford;Fiesta;Gasoline;Manual;Used;12.600,00 €;101;2019;;
36973;BMW;116;Gasoline;Manual;Used;12.600,00 €;136;2015;;
58500;Skoda;Fabia;Gasoline;Manual;Used;12.600,00 €;110;2015;;
17355;smart;forFour;Gasoline;Manual;Used;12.600,00 €;71;2019;;
89700;Audi;A3;Gasoline;Manual;Used;12.600,00 €;105;2012;;
79200;Mercedes-Benz;C 200;Diesel;Manual;Used;12.600,00 €;136;2012;;
98000;Kia;Sportage;Diesel;Automatic;Used;12.600,00 €;136;2012;;
90500;Mercedes-Benz;B 180;Gasoline;Manual;Used;12.600,00 €;122;2013;;
190000;Subaru;XV;Diesel;Manual;Used;12.600,00 €;147;2013;;
96000;SEAT;Leon;Gasoline;Manual;Used;12.600,00 €;150;2014;;
13756;smart;forTwo;Gasoline;Automatic;Used;12.600,00 €;90;2018;;
12339;Ford;Fiesta;Gasoline;Manual;Used;12.600,00 €;86;2018;;
22500;Mazda;2;Gasoline;Manual;Used;12.600,00 €;90;2016;;
1500;Fiat;500;Gasoline;Manual;Used;12.600,00 €;71;2020;;
6500;Fiat;500C;Gasoline;Manual;Used;12.600,00 €;69;2020;;
136000;Mercedes-Benz;C 200;Diesel;Automatic;Used;12.600,00 €;136;2011;;
108000;Skoda;Octavia;Diesel;Automatic;Used;12.600,00 €;150;2016;;
5831;Renault;Clio;Diesel;Manual;Used;12.600,00 €;90;2017;;
67453;Mercedes-Benz;A 180;Gasoline;Automatic;Used;12.600,00 €;122;2012;;
4800;Volkswagen;up!;Gasoline;Manual;Used;12.600,00 €;60;2019;;
5;Fiat;Panda;Gasoline;Manual;Pre-registered;12.601,00 €;69;2021;;
47543;Opel;Astra;Gasoline;Manual;Used;12.610,00 €;105;2019;;
9;Kia;Picanto;Gasoline;Manual;Pre-registered;12.629,00 €;67;2021;;
5;Kia;Picanto;Gasoline;Manual;Pre-registered;12.629,00 €;67;2021;;
94500;Volkswagen;Passat;Diesel;Automatic;Used;12.640,00 €;120;2015;;
997;Volkswagen;up!;Gasoline;Manual;Used;12.640,00 €;60;2019;;
10;Peugeot;108;Gasoline;Manual;Used;12.648,00 €;72;2021;;
10;Peugeot;108;Gasoline;Manual;Demonstration;12.648,00 €;72;2021;;
95100;Volkswagen;Golf;Diesel;Manual;Used;12.650,00 €;116;2018;;
88350;Volkswagen;Golf;Diesel;Manual;Used;12.650,00 €;116;2018;;
57802;MINI;Cooper;Gasoline;Manual;Used;12.650,00 €;136;2014;;
4561;Ford;Fiesta;Gasoline;Manual;Used;12.650,00 €;86;2019;;
70000;Volkswagen;Golf Sportsvan;Gasoline;Manual;Used;12.650,00 €;125;2016;;
147879;SEAT;Leon;Diesel;Manual;Used;12.650,00 €;150;2016;;
44097;Ford;Focus;Diesel;Manual;Used;12.650,00 €;95;2018;;
18299;Opel;Corsa;Gasoline;Manual;Used;12.650,00 €;101;2019;;
22918;Hyundai;i30;Gasoline;Manual;Used;12.650,00 €;99;2019;;
82392;SEAT;Leon;Diesel;Manual;Used;12.650,00 €;116;2017;;
19995;Volkswagen;Caddy;Diesel;Manual;Used;12.650,00 €;102;2017;;
46731;Ford;Focus;Gasoline;Manual;Used;12.650,00 €;125;2016;;
52000;Fiat;Tipo;Gasoline;Manual;Used;12.650,00 €;120;2017;;
92900;Volkswagen;Golf;Diesel;Automatic;Used;12.650,00 €;110;2017;;
99998;Opel;Insignia;Diesel;Automatic;Used;12.650,00 €;136;2017;;
22374;Opel;Astra;Gasoline;Manual;Used;12.650,00 €;105;2018;;
14665;Ford;Fiesta;Gasoline;Manual;Used;12.650,00 €;86;2019;;
15052;Ford;Fiesta;Gasoline;Manual;Used;12.650,00 €;86;2019;;
20922;Ford;Fiesta;Gasoline;Manual;Used;12.650,00 €;86;2019;;
50;Skoda;Fabia;Gasoline;Manual;Pre-registered;12.650,00 €;60;2021;;
2504;Renault;Twingo;Gasoline;Manual;Demonstration;12.660,00 €;92;2021;;
4178;Renault;Clio;Gasoline;Manual;Demonstration;12.660,00 €;72;2020;;
11367;smart;forFour;Electric;Automatic;Used;12.660,00 €;82;2019;;
48764;Volkswagen;Golf;Gasoline;Manual;Used;12.660,00 €;86;2015;;
110330;Volkswagen;Golf Variant;Diesel;Manual;Used;12.660,00 €;116;2017;;
50090;SEAT;Leon;Gasoline;Manual;Used;12.663,00 €;125;2016;;
21000;smart;forTwo;Gasoline;Automatic;Used;12.665,00 €;90;2019;;
45536;Skoda;Fabia;Gasoline;Manual;Used;12.666,00 €;95;2017;;
73980;Volkswagen;Golf Variant;Diesel;Manual;Used;12.670,00 €;116;2018;;
3000;Hyundai;i10;Gasoline;Manual;Demonstration;12.674,00 €;67;2021;;
17061;smart;forTwo;Electric;Automatic;Used;12.678,00 €;56;2019;;
5500;Volkswagen;up!;Gasoline;Manual;Demonstration;12.680,00 €;60;2020;;
100;Renault;Twingo;Gasoline;Manual;Pre-registered;12.680,00 €;65;2021;;
47484;Opel;Astra;Diesel;Manual;Used;12.680,00 €;110;2019;;
188493;Mercedes-Benz;C 220;Diesel;Manual;Used;12.680,00 €;170;2015;;
150130;Volkswagen;Golf;Diesel;Automatic;Used;12.680,00 €;110;2015;;
127007;Volvo;S60;Diesel;Manual;Used;12.680,00 €;190;2015;;
85910;Skoda;Octavia;Gasoline;Manual;Used;12.680,00 €;140;2015;;
55950;Volkswagen;Golf;Gasoline;Manual;Used;12.680,00 €;110;2016;;
214100;SEAT;Alhambra;Diesel;Automatic;Used;12.680,00 €;150;2016;;
74380;SEAT;Leon;Gasoline;Manual;Used;12.680,00 €;125;2015;;
10;Skoda;Fabia;Gasoline;Manual;Pre-registered;12.680,00 €;60;2020;;
50447;Volkswagen;Polo;Gasoline;Manual;Used;12.680,00 €;75;2018;;
86900;Ford;C-Max;Gasoline;Manual;Used;12.680,00 €;150;2015;;
1001;Renault;Twingo;Gasoline;Manual;Demonstration;12.680,00 €;92;2021;;
15;Fiat;500;Gasoline;Manual;Pre-registered;12.685,00 €;69;2020;;
8450;Mitsubishi;Space Star;Gasoline;Automatic;Used;12.690,00 €;80;2020;;
50;Kia;Rio;Gasoline;Manual;Employee's car;12.690,00 €;84;2021;;
20;Kia;Picanto;Gasoline;Manual;Pre-registered;12.690,00 €;67;2021;;
10;Fiat;Panda;Gasoline;Manual;Pre-registered;12.690,00 €;69;2020;;
112850;Volkswagen;Passat Variant;Gasoline;Manual;Used;12.690,00 €;211;2013;;
190000;Audi;A4;Diesel;Automatic;Used;12.690,00 €;143;2011;;
76500;Mitsubishi;ASX;Gasoline;Manual;Used;12.690,00 €;117;2014;;
20;Toyota;Aygo;Gasoline;Automatic;Pre-registered;12.690,00 €;72;2021;;
105000;BMW;X1;Gasoline;Manual;Used;12.690,00 €;150;2012;;
58100;Toyota;Avensis;Gasoline;Manual;Used;12.690,00 €;147;2012;;
85;Ford;Fiesta;Gasoline;Manual;Used;12.690,00 €;75;2020;;
20000;Hyundai;i10;Gasoline;Automatic;Used;12.690,00 €;87;2019;;
64026;Volkswagen;Golf;Diesel;Automatic;Used;12.690,00 €;110;2016;;
114000;Audi;A6;Diesel;Manual;Used;12.690,00 €;204;2013;;
129000;SEAT;Leon;Diesel;Automatic;Used;12.690,00 €;150;2016;;
79100;Renault;Megane;Diesel;Manual;Used;12.690,00 €;131;2016;;
10;Fiat;500;Gasoline;Manual;Pre-registered;12.690,00 €;69;2021;;
10;Citroen;C1;Gasoline;Manual;Pre-registered;12.696,00 €;72;2021;;
93900;Volkswagen;Tiguan;Diesel;Manual;Used;12.699,00 €;140;2013;;
80350;BMW;318;Diesel;Manual;Used;12.699,00 €;143;2014;;
63547;BMW;116;Diesel;Automatic;Used;12.699,00 €;116;2014;;
159000;BMW;316;Diesel;Automatic;Used;12.699,00 €;116;2015;;
140000;Audi;A5;Gasoline;Manual;Used;12.699,00 €;179;2011;;
148000;Skoda;Superb;Gasoline;Automatic;Used;12.699,00 €;200;2013;;
138457;Volkswagen;Tiguan;Diesel;Automatic;Used;12.699,00 €;140;2014;;
12;Hyundai;i10;Gasoline;Manual;Pre-registered;12.699,00 €;67;2021;;
94913;Ford;Focus;Gasoline;Automatic;Used;12.700,00 €;182;2015;;
101500;Lexus;CT 200h;Electric/Gasoline;Automatic;Used;12.700,00 €;136;2012;;
10395;Kia;Stonic;Gasoline;Manual;Used;12.700,00 €;84;2017;;
90000;Kia;Sportage;Gasoline;Manual;Used;12.700,00 €;163;2011;;
193000;Peugeot;308;Diesel;Unbekannt;Used;6.400,00 €;120;2014;;
168200;BMW;325;Diesel;Manual;Used;12.700,00 €;204;2012;;
66850;BMW;X1;Diesel;Manual;Used;12.700,00 €;143;2012;;
90000;Skoda;Octavia;Diesel;Automatic;Used;12.700,00 €;105;2014;;
10;Fiat;500;Gasoline;Manual;Pre-registered;12.700,00 €;69;2021;;
1;Opel;Corsa;Gasoline;Manual;Pre-registered;12.700,00 €;75;2021;;
69000;BMW;116;Gasoline;Manual;Used;12.700,00 €;109;2016;;
58888;Ford;EcoSport;Gasoline;Manual;Used;12.700,00 €;125;2015;;
22500;Renault;ZOE;Electric;Unbekannt;Used;6.500,00 €;92;2015;;
35576;Fiat;Tipo;Diesel;Automatic;Used;12.700,00 €;120;2018;;
74000;Skoda;Yeti;Gasoline;Manual;Used;12.700,00 €;122;2014;;
96000;Opel;Mokka;Gasoline;Automatic;Used;12.700,00 €;140;2014;;
177000;Volvo;V70;Diesel;Automatic;Used;12.700,00 €;163;2014;;
151113;Mercedes-Benz;A 180;Diesel;Manual;Used;12.700,00 €;109;2015;;
39753;SsangYong;Korando;Diesel;Automatic;Used;12.700,00 €;178;2016;;
110000;Opel;Mokka;Diesel;Automatic;Used;12.700,00 €;136;2016;;
82000;Volkswagen;Golf;Diesel;Manual;Used;12.700,00 €;110;2017;;
100000;Volkswagen;Caddy;Diesel;Manual;Used;12.700,00 €;102;2017;;
41000;Suzuki;Vitara;Gasoline;Manual;Used;12.700,00 €;120;2017;;
63163;Volkswagen;Golf;Gasoline;Manual;Used;12.721,00 €;125;2015;;
47767;Volkswagen;Polo;Gasoline;Manual;Used;12.725,00 €;75;2018;;
9790;Volkswagen;up!;Electric;Automatic;Used;12.730,00 €;82;2013;;
134300;Skoda;Octavia;Diesel;Automatic;Used;12.739,00 €;116;2017;;
11281;Opel;Corsa;Gasoline;Manual;Used;12.740,00 €;75;2020;;
15892;Opel;Corsa;Gasoline;Manual;Used;12.740,00 €;75;2020;;
109000;Volkswagen;Golf Variant;Gasoline;Manual;Used;12.740,00 €;140;2014;;
110261;Mazda;CX-3;Gasoline;Manual;Used;12.745,00 €;150;2015;;
124137;Ford;Kuga;Diesel;Automatic;Used;12.745,00 €;163;2013;;
64538;Volkswagen;Golf Variant;Gasoline;Manual;Used;12.749,00 €;125;2015;;
20;Skoda;Fabia;Gasoline;Manual;Pre-registered;12.750,00 €;60;2020;;
25200;Kia;Ceed / cee'd;Gasoline;Manual;Used;12.750,00 €;99;2018;;
50;Fiat;500;Gasoline;Manual;Pre-registered;12.750,00 €;69;2021;;
88450;Opel;Mokka;Diesel;Manual;Used;12.750,00 €;136;2015;;
35350;Volkswagen;up!;Gasoline;Manual;Used;12.750,00 €;116;2019;;
4;Fiat;Panda;Gasoline;Manual;Pre-registered;12.750,00 €;69;2020;;
10500;Hyundai;i20;Gasoline;Manual;Used;12.750,00 €;84;2019;;
111000;Mercedes-Benz;C 220;Diesel;Automatic;Used;12.750,00 €;170;2012;;
106000;BMW;316;Gasoline;Manual;Used;12.750,00 €;136;2014;;
120000;Volkswagen;CC;Diesel;Manual;Used;12.750,00 €;140;2014;;
31100;Fiat;500C;Gasoline;Manual;Used;12.750,00 €;105;2018;;
19181;Opel;Corsa;Gasoline;Manual;Used;12.750,00 €;75;2020;;
143813;Audi;A3;Diesel;Automatic;Used;12.750,00 €;110;2015;;
141041;Volkswagen;Passat Variant;Diesel;Automatic;Used;12.750,00 €;190;2015;;
102110;Audi;A3;Diesel;Automatic;Used;12.750,00 €;110;2015;;
125000;Audi;Q3;Gasoline;Manual;Used;12.750,00 €;170;2012;;
28700;Opel;Meriva;Gasoline;Automatic;Used;12.750,00 €;140;2015;;
70000;SEAT;Leon;Gasoline;Manual;Used;12.750,00 €;125;2015;;
42306;Skoda;Octavia;Gasoline;Manual;Used;12.750,00 €;150;2016;;
63000;Renault;Kadjar;Diesel;Manual;Used;12.750,00 €;131;2015;;
102724;Ford;Transit Custom;Diesel;Manual;Used;12.750,00 €;105;2017;;
107000;Ford;Mondeo;Diesel;Manual;Used;12.750,00 €;150;2016;;
150;Renault;Clio;Gasoline;Manual;Used;12.750,00 €;76;2019;;
14095;Ford;Fiesta;Gasoline;Manual;Used;12.750,00 €;86;2019;;
14021;Ford;Fiesta;Gasoline;Manual;Used;12.750,00 €;86;2019;;
10324;Ford;Fiesta;Gasoline;Manual;Used;12.750,00 €;86;2019;;
16612;Ford;Fiesta;Gasoline;Manual;Used;12.750,00 €;86;2019;;
18384;Ford;Fiesta;Gasoline;Manual;Used;12.750,00 €;86;2019;;
16170;Ford;Fiesta;Gasoline;Manual;Used;12.750,00 €;86;2019;;
11800;Ford;Fiesta;Gasoline;Manual;Used;12.750,00 €;86;2020;;
17188;Ford;Fiesta;Gasoline;Manual;Used;12.750,00 €;86;2020;;
15;Fiat;500;Gasoline;Manual;Pre-registered;12.750,00 €;69;2020;;
10;Peugeot;108;Gasoline;Manual;Pre-registered;12.750,00 €;72;2021;;
94372;Opel;Insignia;Gasoline;Manual;Used;12.755,00 €;170;2015;;
42000;Skoda;Octavia;Gasoline;Manual;Used;12.760,00 €;86;2018;;
11258;Citroen;C3;Gasoline;Manual;Used;12.760,00 €;83;2020;;
5167;Renault;Kangoo;Diesel;Manual;Used;12.764,00 €;90;2018;;
